SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,SEASON,PLAYER_NAME,OPPONENT,TEAM_ABBREVIATION,OPP_DEF_RATING,PTS_vs_DefAdj
22022,203500,0022200257,"Nov 22, 2022",MEM vs. SAC,L,30,2,5,0.4,0,0,0.0,1,4,0.25,5,11,16,0,0,1,3,3,5,1,1,203500,2022-23,Steven Adams,SAC,SAC,116.0,0.04310344827586207
22022,203500,0022200243,"Nov 20, 2022",MEM @ BKN,L,29,7,10,0.7,0,0,0.0,1,8,0.125,4,6,10,2,3,0,5,2,15,3,1,203500,2022-23,Steven Adams,BKN,BKN,113.5,0.13215859030837004
22022,203500,0022200229,"Nov 18, 2022",MEM vs. OKC,W,25,3,3,1.0,0,0,0.0,0,4,0.0,3,4,7,0,0,0,2,1,6,15,1,203500,2022-23,Steven Adams,OKC,OKC,113.2,0.053003533568904596
22022,203500,0022200206,"Nov 15, 2022",MEM @ NOP,L,13,1,2,0.5,0,0,0.0,0,2,0.0,2,3,5,1,0,0,2,3,2,-2,1,203500,2022-23,Steven Adams,NOP,NOP,112.0,0.017857142857142856
22022,203500,0022200194,"Nov 13, 2022",MEM @ WAS,L,29,6,8,0.75,0,0,0.0,0,0,0.0,6,4,10,6,1,0,3,5,12,4,1,203500,2022-23,Steven Adams,WAS,WAS,114.9,0.10443864229765012
22022,203500,0022200181,"Nov 11, 2022",MEM vs. MIN,W,27,1,3,0.333,0,0,0.0,1,4,0.25,5,4,9,3,1,1,1,4,3,6,1,203500,2022-23,Steven Adams,MIN,MIN,113.1,0.026525198938992044
22022,203500,0022200169,"Nov 09, 2022",MEM @ SAS,W,37,3,4,0.75,0,0,0.0,1,2,0.5,10,9,19,2,1,1,6,3,7,5,1,203500,2022-23,Steven Adams,SAS,SAS,119.6,0.05852842809364549
22022,203500,0022200142,"Nov 06, 2022",MEM vs. WAS,W,22,2,2,1.0,0,0,0.0,0,0,0.0,5,5,10,1,0,0,1,3,4,9,1,203500,2022-23,Steven Adams,WAS,WAS,114.9,0.034812880765883375
22022,203500,0022200125,"Nov 04, 2022",MEM vs. CHA,W,22,6,10,0.6,0,0,0.0,1,2,0.5,11,8,19,4,2,2,2,2,13,31,1,203500,2022-23,Steven Adams,CHA,CHA,114.7,0.11333914559721012
22022,203500,0022200116,"Nov 02, 2022",MEM @ POR,W,34,6,9,0.667,0,0,0.0,2,3,0.667,4,7,11,5,0,2,1,2,14,-6,1,203500,2022-23,Steven Adams,POR,POR,118.0,0.11864406779661017
22022,203500,0022200101,"Oct 31, 2022",MEM @ UTA,L,19,1,4,0.25,0,0,0.0,0,1,0.0,2,7,9,1,1,1,4,1,2,-11,1,203500,2022-23,Steven Adams,UTA,UTA,116.0,0.017241379310344827
22022,203500,0022200087,"Oct 29, 2022",MEM @ UTA,L,19,1,2,0.5,0,0,0.0,0,0,0.0,5,5,10,1,1,1,4,4,2,11,1,203500,2022-23,Steven Adams,UTA,UTA,116.0,0.017241379310344827
22022,203500,0022200069,"Oct 27, 2022",MEM @ SAC,W,24,6,9,0.667,0,0,0.0,0,3,0.0,7,4,11,4,0,0,4,4,12,2,1,203500,2022-23,Steven Adams,SAC,SAC,116.0,0.10344827586206896
22022,203500,0022200049,"Oct 24, 2022",MEM vs. BKN,W,31,3,5,0.6,0,0,0.0,3,6,0.5,4,9,13,2,1,1,0,2,9,20,1,203500,2022-23,Steven Adams,BKN,BKN,113.5,0.07929515418502203
22022,203500,0022200034,"Oct 22, 2022",MEM @ DAL,L,22,1,3,0.333,0,0,0.0,0,2,0.0,1,3,4,1,1,4,3,1,2,-30,1,203500,2022-23,Steven Adams,DAL,DAL,116.1,0.017226528854435832
22022,203500,0022200024,"Oct 21, 2022",MEM @ HOU,W,33,3,4,0.75,0,0,0.0,0,2,0.0,2,7,9,2,0,2,0,5,6,23,1,203500,2022-23,Steven Adams,HOU,HOU,118.6,0.050590219224283306
22022,203500,0022200009,"Oct 19, 2022",MEM vs. NYK,W,33,1,2,0.5,0,0,0.0,1,4,0.25,6,8,14,3,1,1,1,1,3,-1,1,203500,2022-23,Steven Adams,NYK,NYK,114.2,0.02626970227670753
22022,1628389,0022201219,"Apr 09, 2023",MIA vs. ORL,W,8,2,3,0.667,0,0,0.0,0,0,0.0,2,1,3,1,1,0,0,0,4,1,1,1628389,2022-23,Bam Adebayo,ORL,ORL,113.7,0.03518029903254177
22022,1628389,0022201198,"Apr 06, 2023",MIA @ PHI,W,24,7,11,0.636,0,0,0.0,0,0,0.0,4,4,8,1,0,0,0,0,14,7,1,1628389,2022-23,Bam Adebayo,PHI,PHI,112.7,0.12422360248447205
22022,1628389,0022201177,"Apr 04, 2023",MIA @ DET,W,31,6,10,0.6,0,0,0.0,6,6,1.0,2,2,4,2,2,0,1,3,18,6,1,1628389,2022-23,Bam Adebayo,DET,DET,117.8,0.15280135823429541
22022,1628389,0022201138,"Mar 29, 2023",MIA @ NYK,L,35,4,10,0.4,0,0,0.0,1,2,0.5,0,11,11,4,1,0,3,2,9,-6,1,1628389,2022-23,Bam Adebayo,NYK,NYK,114.2,0.07880910683012259
22022,1628389,0022201132,"Mar 28, 2023",MIA @ TOR,L,37,7,18,0.389,0,0,0.0,7,8,0.875,5,7,12,4,1,0,0,2,21,-6,1,1628389,2022-23,Bam Adebayo,TOR,TOR,113.1,0.1856763925729443
22022,1628389,0022201108,"Mar 25, 2023",MIA vs. BKN,L,35,8,14,0.571,0,0,0.0,0,0,0.0,4,3,7,2,1,1,4,3,16,-24,1,1628389,2022-23,Bam Adebayo,BKN,BKN,113.5,0.14096916299559473
22022,1628389,0022201084,"Mar 22, 2023",MIA vs. NYK,W,40,5,11,0.455,0,0,0.0,5,6,0.833,2,5,7,3,1,1,3,3,15,0,1,1628389,2022-23,Bam Adebayo,NYK,NYK,114.2,0.13134851138353765
22022,1628389,0022201066,"Mar 19, 2023",MIA @ DET,W,39,7,12,0.583,0,0,0.0,8,9,0.889,1,9,10,5,0,3,3,2,22,12,1,1628389,2022-23,Bam Adebayo,DET,DET,117.8,0.1867572156196944
22022,1628389,0022201060,"Mar 18, 2023",MIA @ CHI,L,34,9,17,0.529,0,0,0.0,5,8,0.625,4,3,7,4,2,0,3,3,23,3,1,1628389,2022-23,Bam Adebayo,CHI,CHI,111.5,0.2062780269058296
22022,1628389,0022201036,"Mar 15, 2023",MIA vs. MEM,W,33,10,15,0.667,0,0,0.0,6,8,0.75,2,6,8,3,0,3,3,3,26,20,1,1628389,2022-23,Bam Adebayo,MEM,MEM,110.7,0.23486901535682023
